Record_ID,MOF,Legante,Ligand_SMILES,Ligand_InChIKey,Famiglia_Legante,Metallo,Sale_Metallico,Counterion_Class,Hydration_Number,Oxidation_State,Solvente,Solvent_1,Solvent_1_mL,Solvent_2,Solvent_2_mL,Solvent_3,Solvent_3_mL,Solvent_4,Solvent_4_mL,Solvent_5,Solvent_5_mL,Additivo_Colinker,mmol_Additive,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume_solvente_mL,Heating_Method,Microwave_Power_W,Workup,Outcome_Class,Outcome_Label,Outcome_Raw_Score,Outcome_Score_Scale,Outcome_Mapping_Rule,Curation_Policy,Yield_percent,BET_m2_g,PXRD_Confirmed,SCXRD_Confirmed,Evidence_Type,Evidence_Statement,Source_DOI,Source_Data_DOI,Article_Title,Extraction_Method,Extraction_Note,Protocol_Completeness,Precursor_Qualification,Experiment_Generation,Evidence_Quality_Weight
V11-HKUST-G1-11,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 5 mL / MeOH 0.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,5.0,EtOH,0.0,MeOH,0.5,iPrOH,0.5,Nessuno,,198,0.8833333333333333,,,1.1111111111111112,6.0,Automated microwave synthesis,165,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.6,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-11; normalized crystallinity/phase-purity score 0.6.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-12,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 0.5 mL / MeOH 5 mL,H2O,0.0,DMF,0.0,EtOH,0.5,MeOH,5.0,iPrOH,0.0,Nessuno,,174,0.9,,,1.25,5.5,Automated microwave synthesis,248,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.6,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-12; normalized crystallinity/phase-purity score 0.6.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-13,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 0.5 mL / MeOH 5 mL,H2O,0.5,DMF,0.5,EtOH,0.0,MeOH,5.0,iPrOH,0.0,Nessuno,,132,0.7333333333333333,,,0.5882352941176471,6.0,Automated microwave synthesis,152,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-13; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-14,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 5 mL,H2O,0.0,DMF,0.0,EtOH,5.0,MeOH,0.0,iPrOH,0.0,Nessuno,,129,0.5666666666666667,,,1.25,5.0,Automated microwave synthesis,250,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-14; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-15,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,iPrOH 5.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,0.0,iPrOH,5.5,Nessuno,,191,0.5,,,0.5555555555555556,5.5,Automated microwave synthesis,172,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.55,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-15; normalized crystallinity/phase-purity score 0.55.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-16,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 4.5 mL / iPrOH 0.5 mL,H2O,0.5,DMF,4.5,EtOH,0.0,MeOH,0.0,iPrOH,0.5,Nessuno,,194,0.13333333333333333,,,1.25,5.5,Automated microwave synthesis,206,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-16; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-17,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 5 mL / EtOH 0.5 mL / iPrOH 0.5 mL,H2O,5.0,DMF,0.0,EtOH,0.5,MeOH,0.0,iPrOH,0.5,Nessuno,,100,0.9833333333333333,,,0.5882352941176471,6.0,Automated microwave synthesis,150,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.2,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-17; normalized crystallinity/phase-purity score 0.2.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-18,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 4.5 mL / DMF 0.5 mL,H2O,4.5,DMF,0.5,EtOH,0.0,MeOH,0.0,iPrOH,0.0,Nessuno,,126,0.03333333333333333,,,0.5882352941176471,5.0,Automated microwave synthesis,244,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.5,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-18; normalized crystallinity/phase-purity score 0.5.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-19,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 0.5 mL / EtOH 1 mL / MeOH 0.5 mL / iPrOH 3.5 mL,H2O,0.0,DMF,0.5,EtOH,1.0,MeOH,0.5,iPrOH,3.5,Nessuno,,110,0.05,,,0.7692307692307692,5.5,Automated microwave synthesis,154,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.5,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-19; normalized crystallinity/phase-purity score 0.5.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-20,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,MeOH 6 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,6.0,iPrOH,0.0,Nessuno,,143,0.36666666666666664,,,0.6666666666666666,6.0,Automated microwave synthesis,183,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-20; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-21,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 1.5 mL / iPrOH 4 mL,H2O,0.5,DMF,1.5,EtOH,0.0,MeOH,0.0,iPrOH,4.0,Nessuno,,200,1.0,,,0.7692307692307692,6.0,Automated microwave synthesis,248,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-21; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-22,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 5 mL / DMF 0.5 mL / MeOH 0.5 mL,H2O,5.0,DMF,0.5,EtOH,0.0,MeOH,0.5,iPrOH,0.0,Nessuno,,196,0.4,,,1.1111111111111112,6.0,Automated microwave synthesis,206,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.3,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-22; normalized crystallinity/phase-purity score 0.3.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-23,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 4.5 mL / MeOH 0.5 mL,H2O,0.0,DMF,4.5,EtOH,0.0,MeOH,0.5,iPrOH,0.0,Nessuno,,168,0.05,,,0.5555555555555556,5.0,Automated microwave synthesis,246,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-23; normalized crystallinity/phase-purity score 0.65.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-24,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 4.5 mL / MeOH 0.5 mL / iPrOH 0.5 mL,H2O,0.5,DMF,4.5,EtOH,0.0,MeOH,0.5,iPrOH,0.5,Nessuno,,114,0.9666666666666667,,,0.7692307692307692,6.0,Automated microwave synthesis,151,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-24; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-25,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / MeOH 1.5 mL / iPrOH 3.5 mL,H2O,0.5,DMF,0.0,EtOH,0.0,MeOH,1.5,iPrOH,3.5,Nessuno,,100,0.95,,,1.25,5.5,Automated microwave synthesis,157,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.2,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-25; normalized crystallinity/phase-purity score 0.2.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-26,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 3 mL,H2O,3.0,DMF,0.0,EtOH,3.0,MeOH,0.0,iPrOH,0.0,Nessuno,,129,0.2833333333333333,,,1.25,6.0,Automated microwave synthesis,150,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.6,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-26; normalized crystallinity/phase-purity score 0.6.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-27,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 1 mL / MeOH 4 mL,H2O,0.5,DMF,1.0,EtOH,0.0,MeOH,4.0,iPrOH,0.0,Nessuno,,176,0.7333333333333333,,,0.5555555555555556,5.5,Automated microwave synthesis,246,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,526.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-27; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-28,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1 mL / EtOH 3.5 mL,H2O,1.0,DMF,0.0,EtOH,3.5,MeOH,0.0,iPrOH,0.0,Nessuno,,199,0.7666666666666667,,,0.5882352941176471,4.5,Automated microwave synthesis,151,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-28; normalized crystallinity/phase-purity score 0.65.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-29,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 0.5 mL / EtOH 5 mL,H2O,0.0,DMF,0.5,EtOH,5.0,MeOH,0.0,iPrOH,0.0,Nessuno,,125,0.03333333333333333,,,1.1111111111111112,5.5,Automated microwave synthesis,164,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-29; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
V11-HKUST-G1-30,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 3.5 mL / iPrOH 2 mL,H2O,0.0,DMF,0.0,EtOH,3.5,MeOH,0.0,iPrOH,2.0,Nessuno,,102,0.18333333333333332,,,0.625,5.5,Automated microwave synthesis,238,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.6,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G1-30; normalized crystallinity/phase-purity score 0.6.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,1.0,0.85
